date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,gate
01-Apr-26,12:50,EI343,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-DEP,C,FALSE,12:56,408
01-Apr-26,12:50,EI563,Barcelona (BCN),BCN,Aer Lingus,A20N,EI-NSD,C,FALSE,12:42,411
01-Apr-26,12:55,EI433,Milan (LIN),LIN,Aer Lingus,A320,EI-DVN,C,FALSE,12:50,411
01-Apr-26,13:00,FR7047,Malaga (AGP),AGP,Ryanair,B38M,EI-ILC,C,FALSE,12:53,207
01-Apr-26,13:00,PC1157,Istanbul (SAW),SAW,Pegasus,A21N,TC-RFS,C,FALSE,12:40,R101
01-Apr-26,13:05,EI353,Munich (MUC),MUC,Aer Lingus,A320,EI-DVH,C,FALSE,12:35,413
01-Apr-26,13:05,FR663,Birmingham (BHX),BHX,Ryanair,B738,SP-RKM,C,FALSE,13:30,206
01-Apr-26,13:05,FR2702,Seville (SVQ),SVQ,Ryanair,B38M,EI-IFS,C,FALSE,13:12,203
01-Apr-26,13:05,FR7359,Bari (BRI),BRI,Ryanair,B38M,EI-IHC,C,FALSE,13:07,209
01-Apr-26,13:10,FR1112,London (LGW),LGW,Ryanair,B738,9H-QCT,C,FALSE,12:47,205
01-Apr-26,13:15,EI50,Las Vegas (LAS),LAS,Aer Lingus,A332,EI-DUO,E,TRUE,12:13,407
01-Apr-26,13:15,EI3323,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,13:01,420
01-Apr-26,13:15,FR443,Liverpool (LPL),LPL,Ryanair,B738,EI-DLD,C,FALSE,13:14,201
01-Apr-26,13:15,FR5020,Pisa (PSA),PSA,Ryanair,B38M,EI-IHY,C,FALSE,13:19,202
01-Apr-26,13:25,EI643,Prague (PRG),PRG,Aer Lingus,A320,EI-EDS,C,FALSE,13:03,410
01-Apr-26,13:25,FR5569,Rome (FCO),FCO,Ryanair,B38M,EI-HMZ,C,FALSE,13:54,207
01-Apr-26,13:25,LG4883,Luxembourg (LUX),LUX,Luxair,DH8D,LX-LQB,B,FALSE,13:10,R101
01-Apr-26,13:30,EI159,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,13:05,406
01-Apr-26,13:35,EI403,Rome (FCO),FCO,Aer Lingus,A320,EI-EDP,C,FALSE,13:46,405
01-Apr-26,13:35,FR7379,Marrakesh (RAK),RAK,Ryanair,B738,SP-RNS,C,FALSE,13:34,203
01-Apr-26,13:40,EI661,Vienna (VIE),VIE,Aer Lingus,A320,EI-DVL,C,FALSE,13:28,410
01-Apr-26,13:40,EA3253,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,13:17,418
01-Apr-26,13:45,EI3265,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,13:24,418
01-Apr-26,14:00,EI605,Amsterdam (AMS),AMS,Aer Lingus,A21N,EI-XLW,C,FALSE,13:49,412
01-Apr-26,14:05,EI451,Naples (NAP),NAP,Aer Lingus,A320,EI-GAL,C,FALSE,14:07,412
01-Apr-26,14:10,EI525,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRA,C,FALSE,13:57,408
01-Apr-26,14:10,FR11,Madrid (MAD),MAD,Ryanair,B38M,EI-HGY,C,FALSE,14:44,203
01-Apr-26,14:15,FR9583,Iasi (IAS),IAS,Ryanair,B38M,EI-IHM,C,FALSE,14:16,204
01-Apr-26,14:20,EI3193,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,14:04,403
01-Apr-26,14:20,EA3267,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,14:14,420
01-Apr-26,14:25,FR3994,Agadir (AGA),AGA,Ryanair,B738,EI-EVJ,C,FALSE,14:22,206
01-Apr-26,14:30,FR117,London (LGW),LGW,Ryanair,B738,9H-QAL,C,FALSE,14:18,205
01-Apr-26,14:30,FR203,London (STN),STN,Ryanair,B738,9H-QCF,C,FALSE,15:45,203
01-Apr-26,14:35,BA830,London (LHR),LHR,British Airways,A21N,G-NEOV,C,FALSE,14:20,425
01-Apr-26,14:35,EA3227,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,14:11,422
01-Apr-26,14:40,EA3255,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,14:46,421
01-Apr-26,14:45,EI493,Faro (FAO),FAO,Aer Lingus,A320,EI-DVE,C,FALSE,14:24,413
01-Apr-26,14:45,EI581,Malaga (AGP),AGP,Aer Lingus,A333,EI-FNG,E,FALSE,14:38,406
01-Apr-26,14:45,FR327,Bucharest (OTP),OTP,Ryanair,B38M,9H-VVJ,C,FALSE,15:03,202
01-Apr-26,14:50,EI163,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,14:26,414
01-Apr-26,14:50,EI393,Hamburg (HAM),HAM,Aer Lingus,A320,EI-DEI,C,FALSE,14:31,411
01-Apr-26,14:50,EI673,Budapest (BUD),BUD,Aer Lingus,A320,EI-DVK,C,FALSE,14:09,403
01-Apr-26,14:50,FR557,Manchester (MAN),MAN,Ryanair,B738,EI-DPN,C,FALSE,14:53,209
01-Apr-26,15:00,H4473,Chisinau (RMO),RMO,HiSky,A320,YR-SKY,C,FALSE,14:42,R112
01-Apr-26,15:05,BA4464,London (LCY),LCY,British Airways,E190,G-LCYP,C,FALSE,14:51,425
01-Apr-26,15:05,FR507,Bristol (BRS),BRS,Ryanair,B38M,EI-IJA,C,FALSE,14:36,206
01-Apr-26,15:05,FR7033,Faro (FAO),FAO,Ryanair,B38M,EI-HMW,C,FALSE,16:19,205
01-Apr-26,15:10,EI533,Toulouse (TLS),TLS,Aer Lingus,A320,EI-DEJ,C,FALSE,14:48,410
01-Apr-26,15:10,FR331,London (LTN),LTN,Ryanair,B38M,EI-ILJ,C,FALSE,16:10,204
01-Apr-26,15:10,FR5556,Tenerife (TFS),TFS,Ryanair,B38M,EI-HEN,C,FALSE,15:08,209
01-Apr-26,15:16,UNI135,Innsbruck (INN),INN,Unicair,LJ45,D-CHLP,C,FALSE,14:29,R101
01-Apr-26,15:25,AF1816,Paris (CDG),CDG,Air France,BCS3,F-HZUJ,C,FALSE,15:39,115
01-Apr-26,15:25,FR7236,Malta (MLA),MLA,Ryanair,B738,EI-EBY,C,FALSE,15:53,208
01-Apr-26,15:25,QR17,Doha (DOH),DOH,Qatar Airways,B789,A7-BHK,E,FALSE,15:11,R101
01-Apr-26,15:30,EI209,Manchester (MAN),MAN,Aer Lingus,A320,EI-DEK,C,FALSE,15:18,403
01-Apr-26,15:30,FR153,Leeds (LBA),LBA,Ryanair,B738,9H-QAD,C,FALSE,15:26,210
01-Apr-26,15:32,,Split (SPU),SPU,Croatia Airlines,BCS3,9A-CAM,C,FALSE,15:22,R101
01-Apr-26,15:35,FR3007,Amsterdam (AMS),AMS,Ryanair,B738,SP-RNP,C,FALSE,15:15,204
01-Apr-26,15:45,EI165,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,15:28,407
01-Apr-26,15:55,FR1115,Reus (REU),REU,Ryanair,B738,SP-RND,C,FALSE,15:36,204
01-Apr-26,16:00,FR1557,Manchester (MAN),MAN,Ryanair,B738,9H-QBZ,C,FALSE,16:29,202
01-Apr-26,16:00,TK1977,Istanbul (IST),IST,Turkish Airlines,B39M,TC-LYA,C,FALSE,15:31,113
01-Apr-26,16:05,BA4466,London (LCY),LCY,British Airways,E190,G-LCYN,C,FALSE,15:48,426
01-Apr-26,16:05,FR665,Birmingham (BHX),BHX,Ryanair,B38M,EI-ILC,C,FALSE,16:24,205
01-Apr-26,16:05,FR5911,Lanzarote (ACE),ACE,Ryanair,B38M,9H-VUQ,C,FALSE,15:57,202
01-Apr-26,16:10,FR95,Gran Canaria (LPA),LPA,Ryanair,B38M,9H-VUZ,C,FALSE,16:26,203
01-Apr-26,16:15,FR1739,Valencia (VLC),VLC,Ryanair,B38M,EI-HET,C,FALSE,17:11,209
01-Apr-26,16:20,EI777,Lanzarote (ACE),ACE,Aer Lingus,A320,EI-DES,C,FALSE,16:15,R101
01-Apr-26,16:35,EI161,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,16:13,412
01-Apr-26,16:35,,Shannon (SNN),SNN,Aer Lingus,A320,EI-GAM,C,FALSE,,415
01-Apr-26,16:40,FR5150,Glasgow (GLA),GLA,Ryanair,B738,9H-QCT,C,FALSE,16:17,208
01-Apr-26,16:40,KL1141,Amsterdam (AMS),AMS,KLM,E190,PH-EZN,C,FALSE,16:37,118
01-Apr-26,16:45,EA3257,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,16:39,417
01-Apr-26,16:45,FX5201,Liege (LGG),LGG,FedEx,B763,N107FE,D,FALSE,16:21,R101
01-Apr-26,16:50,LH980,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRX,C,FALSE,16:43,R101
01-Apr-26,16:55,VL2518,Munich (MUC),MUC,Lufthansa City,A20N,D-AIJH,C,FALSE,16:46,R101
01-Apr-26,17:00,BA832,London (LHR),LHR,British Airways,A21N,G-TNEJ,C,FALSE,16:54,424
01-Apr-26,17:00,FR119,London (LGW),LGW,Ryanair,B38M,EI-IHC,C,FALSE,17:22,202
01-Apr-26,17:05,EI763,Tenerife (TFS),TFS,Aer Lingus,A320,EI-DVI,C,FALSE,17:01,405
01-Apr-26,17:05,FR4785,Newquay (NQY),NQY,Ryanair,B738,SP-RNS,C,FALSE,16:51,208
01-Apr-26,17:05,FR5071,Copenhagen (CPH),CPH,Ryanair,B38M,EI-IJN,C,FALSE,16:41,204
01-Apr-26,17:05,FR6186,Palma de Mallorca (PMI),PMI,Ryanair,B738,9H-QCO,C,FALSE,17:35,201
01-Apr-26,17:10,EI545,Nice (NCE),NCE,Aer Lingus,A320,EI-DER,C,FALSE,16:59,403
01-Apr-26,17:10,FR813,Edinburgh (EDI),EDI,Ryanair,B38M,EI-HMZ,C,FALSE,17:32,208
01-Apr-26,17:15,AY1385,Helsinki (HEL),HEL,Jettime,B738,OY-JZT,C,FALSE,17:13,R101
01-Apr-26,17:15,EI167,London (LHR),LHR,Aer Lingus,A20N,EI-NSD,C,FALSE,16:48,410
01-Apr-26,17:15,EI3225,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,16:33,415
01-Apr-26,17:15,FR338,London (LTN),LTN,Ryanair,B38M,EI-IFS,C,FALSE,17:09,205
01-Apr-26,17:18,,Exeter (EXT),EXT,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,18:15,418
01-Apr-26,17:20,EI527,Paris (CDG),CDG,Aer Lingus,A320,EI-FNJ,C,FALSE,17:06,406
01-Apr-26,17:20,FR262,Alicante (ALC),ALC,Ryanair,B38M,9H-VUL,C,FALSE,17:16,210
01-Apr-26,17:20,EI3331,Exeter (EXT),EXT,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,,405
01-Apr-26,17:30,FR1443,Liverpool (LPL),LPL,Ryanair,B738,9H-QBD,C,FALSE,18:08,209
01-Apr-26,17:35,FR7045,Malaga (AGP),AGP,Ryanair,B738,EI-GXG,C,FALSE,17:28,204
01-Apr-26,17:40,EI609,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-DEP,C,FALSE,17:25,407
01-Apr-26,17:45,EI405,Rome (FCO),FCO,Aer Lingus,A320,EI-DEH,C,FALSE,18:25,410
01-Apr-26,17:45,FR651,Lisbon (LIS),LIS,Ryanair,B738,SP-RKH,C,FALSE,18:16,207
01-Apr-26,17:45,FR9474,Nantes (NTE),NTE,Ryanair,B38M,EI-IHY,C,FALSE,17:39,208
01-Apr-26,17:50,EI3273,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,,421
01-Apr-26,17:50,FR289,London (STN),STN,Ryanair,B738,EI-EVT,C,FALSE,17:37,208
01-Apr-26,17:50,FR4037,Milan (BGY),BGY,Ryanair,B38M,EI-ILO,C,FALSE,18:38,201
01-Apr-26,17:50,LX404,Zurich (ZRH),ZRH,Swiss,BCS1,HB-JBI,C,FALSE,17:52,R101
01-Apr-26,17:54,5X207,Louisville (SDF),SDF,UPS,B763,N346UP,D,FALSE,17:19,R101
01-Apr-26,17:55,FR312,Stockholm (ARN),ARN,Ryanair,B38M,EI-IKC,C,FALSE,17:30,203
01-Apr-26,17:55,FR2191,Zagreb (ZAG),ZAG,Lauda Europe,A320,9H-LOI,C,FALSE,17:42,203
01-Apr-26,17:58,,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,19:17,418
01-Apr-26,18:00,EI743,Santiago de Compostela (SCQ),SCQ,Aer Lingus,A320,EI-DEL,C,FALSE,18:00,414
01-Apr-26,18:00,FR97,Prague (PRG),PRG,Ryanair,B38M,EI-IFW,C,FALSE,18:34,208
01-Apr-26,18:05,EI553,Lyon (LYS),LYS,Aer Lingus,A320,EI-DEM,C,FALSE,17:48,406
01-Apr-26,18:05,FR7366,Vienna (VIE),VIE,Ryanair,B738,SP-RKV,C,FALSE,18:12,206
01-Apr-26,18:05,,Isle of Man (IOM),IOM,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,,418
01-Apr-26,18:10,EI3217,Isle of Man (IOM),IOM,Aer Lingus,AT7,,B,FALSE,,410
01-Apr-26,18:20,EI169,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,17:46,403
01-Apr-26,18:20,FR5433,Ibiza (IBZ),IBZ,Ryanair,B738,SP-RKD,C,FALSE,18:10,201
01-Apr-26,18:20,SK2537,Copenhagen (CPH),CPH,SAS,A20N,EI-SIB,C,FALSE,18:06,R101
01-Apr-26,18:25,AF1116,Paris (CDG),CDG,Air France,BCS3,F-HZUU,C,FALSE,18:20,115
01-Apr-26,18:35,EA3931,Newquay (NQY),NQY,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,18:43,420
01-Apr-26,18:40,BA4472,London (LCY),LCY,British Airways,E190,G-LCYS,C,FALSE,19:25,426
01-Apr-26,18:40,FR5307,Kerry (KIR),KIR,Ryanair,B738,SP-RNP,C,FALSE,18:28,202
01-Apr-26,18:40,FR7035,Faro (FAO),FAO,Ryanair,B738,EI-GXK,C,FALSE,18:41,209
01-Apr-26,18:45,EA3243,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,18:22,419
01-Apr-26,18:45,FR1453,Brussels (BRU),BRU,Ryanair,B738,SP-RKM,C,FALSE,18:36,208
01-Apr-26,18:50,BA810,London (LHR),LHR,British Airways,A320,G-EUUJ,C,FALSE,18:54,424
01-Apr-26,18:55,,Shannon (SNN),SNN,Aer Lingus,A320,EI-GAM,C,FALSE,18:31,415
01-Apr-26,19:00,FR121,London (LGW),LGW,Ryanair,B738,9H-QCF,C,FALSE,19:50,208
01-Apr-26,19:05,FR667,Birmingham (BHX),BHX,Ryanair,B38M,EI-ILJ,C,FALSE,20:18,201
01-Apr-26,19:05,FR7407,Palma de Mallorca (PMI),PMI,Lauda Europe,A320,9H-LMB,C,FALSE,19:30,206
01-Apr-26,19:05,SK2565,Stockholm (ARN),ARN,SAS,A20N,EI-SIU,C,FALSE,18:59,R101
01-Apr-26,19:10,FR1959,Nice (NCE),NCE,Ryanair,B738,SP-RSQ,C,FALSE,18:57,209
01-Apr-26,19:10,FR3101,Amsterdam (AMS),AMS,Ryanair,B738,9H-QAL,C,FALSE,18:50,207
01-Apr-26,19:15,EI749,Bilbao (BIO),BIO,Aer Lingus,A320,EI-EDS,C,FALSE,19:05,411
01-Apr-26,19:15,FR6874,Barcelona (BCN),BCN,Ryanair,B38M,EI-IJD,C,FALSE,19:58,208
01-Apr-26,19:20,FR205,London (STN),STN,Ryanair,B738,EI-DLV,C,FALSE,19:33,206
01-Apr-26,19:20,FR1924,Warsaw (WMI),WMI,Ryanair,B738,SP-RSG,C,FALSE,19:00,202
01-Apr-26,19:30,BA834,London (LHR),LHR,British Airways,A20N,G-TTSA,C,FALSE,19:22,426
01-Apr-26,19:30,BA4468,London (LCY),LCY,British Airways,E190,G-LCYP,C,FALSE,19:03,423
01-Apr-26,19:35,EI173,London (LHR),LHR,Aer Lingus,A20N,EI-NSE,C,FALSE,19:07,416
01-Apr-26,19:35,FR1861,Paris (BVA),BVA,Ryanair,B38M,EI-IJZ,C,FALSE,19:27,204
01-Apr-26,19:35,FR4284,Marseille (MRS),MRS,Ryanair,B738,EI-DCJ,C,FALSE,19:20,210
01-Apr-26,20:10,EI585,Malaga (AGP),AGP,Aer Lingus (Retro livery),A320,EI-DVM,C,FALSE,19:54,410
01-Apr-26,20:10,FR7055,Malaga (AGP),AGP,Ryanair,B738,EI-DPP,C,FALSE,20:02,209
01-Apr-26,20:10,FR8112,Faro (FAO),FAO,Ryanair,B738,9H-QBP,C,FALSE,19:52,204
01-Apr-26,20:20,DN507,Bucharest (OTP),OTP,Dan Air,A320,YR-JUL,C,FALSE,19:55,R101
01-Apr-26,20:20,FR5347,Katowice (KTW),KTW,Ryanair,B738,SP-RNG,C,FALSE,19:43,206
01-Apr-26,20:20,FR7079,Porto (OPO),OPO,Ryanair,B38M,EI-IFZ,C,FALSE,20:46,206
01-Apr-26,20:25,FR341,London (LTN),LTN,Ryanair,B738,9H-QFE,C,FALSE,19:53,203
01-Apr-26,20:30,FR7063,Alicante (ALC),ALC,Ryanair,B38M,EI-IHA,C,FALSE,20:31,201
01-Apr-26,20:35,FR456,Leeds (LBA),LBA,Ryanair,B38M,9H-VVL,C,FALSE,20:22,207
01-Apr-26,20:35,FR5325,Kosice (KSC),KSC,Ryanair,B38M,EI-IHM,C,FALSE,21:28,208
01-Apr-26,20:38,5X249,Shannon (SNN),SNN,UPS,B763,N391UP,D,FALSE,20:40,R101
01-Apr-26,20:40,FR1975,Poznan (POZ),POZ,Ryanair,B738,SP-RSU,C,FALSE,20:24,203
01-Apr-26,20:45,FR3382,Manchester (MAN),MAN,Ryanair,B738,SP-RND,C,FALSE,20:20,201
01-Apr-26,20:55,EI177,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,20:33,405
01-Apr-26,20:55,EI3229,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,,411
01-Apr-26,20:55,VY8722,Barcelona (BCN),BCN,Vueling,A20N,EC-NIY,C,FALSE,21:03,110
01-Apr-26,21:10,EA3343,Jersey (JER),JER,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,20:43,418
01-Apr-26,21:10,FR815,Edinburgh (EDI),EDI,Ryanair,B738,SP-RKV,C,FALSE,21:05,106
01-Apr-26,21:17,5O4394,Shannon (SNN),SNN,ASL Airlines,B738,F-HIQB,C,FALSE,21:12,R115
01-Apr-26,21:20,FR291,London (STN),STN,Ryanair,B738,EI-EVT,C,FALSE,21:15,103
01-Apr-26,21:20,FR494,Madrid (MAD),MAD,Ryanair,B38M,EI-HGY,C,FALSE,21:15,212
01-Apr-26,21:21,,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,21:17,418
01-Apr-26,21:25,FR449,Liverpool (LPL),LPL,Ryanair,B38M,EI-IFT,C,FALSE,21:20,107
01-Apr-26,21:25,FR509,Bristol (BRS),BRS,Ryanair,B38M,EI-IKR,C,FALSE,21:20,211
01-Apr-26,21:30,EI277,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DEL,C,FALSE,21:22,406
01-Apr-26,21:30,EI3409,Donegal (CFN),CFN,Aer Lingus,AT7,,B,FALSE,21:22,417
01-Apr-26,21:30,FR559,Manchester (MAN),MAN,Ryanair,B738,9H-QAR,C,FALSE,21:25,104
01-Apr-26,21:35,EI3309,Southampton (SOU),SOU,Aer Lingus,AT7,,B,FALSE,21:27,418
01-Apr-26,21:35,,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,21:31,418
01-Apr-26,21:40,,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,21:36,418
01-Apr-26,21:45,EI657,Frankfurt (FRA),FRA,Aer Lingus,A320,EI-DEK,C,FALSE,21:37,414
01-Apr-26,21:45,EI3259,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,FALSE,21:37,419
01-Apr-26,21:45,EI3289,Bristol (BRS),BRS,Aer Lingus,AT7,,B,FALSE,21:37,420
01-Apr-26,21:49,,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,21:45,418
01-Apr-26,21:50,BA4470,London (LCY),LCY,British Airways,E190,G-LCAH,C,FALSE,21:45,424
01-Apr-26,21:50,FR17,Newcastle (NCL),NCL,Ryanair,B738,SP-RKM,C,FALSE,21:45,201
01-Apr-26,22:00,EI699,Dusseldorf (DUS),DUS,Aer Lingus,A320,EI-DEJ,C,FALSE,21:52,409
01-Apr-26,22:00,FR3103,Amsterdam (AMS),AMS,Ryanair,B738,SP-RKH,C,FALSE,21:55,208
01-Apr-26,22:00,FR3670,Berlin (BER),BER,Ryanair,B38M,9H-VUZ,C,FALSE,21:55,214
01-Apr-26,22:05,EI357,Munich (MUC),MUC,Aer Lingus,A20N,EI-NSB,C,FALSE,21:57,411
01-Apr-26,22:05,EI639,Brussels (BRU),BRU,Aer Lingus,A320,EI-FNJ,C,FALSE,21:57,407
01-Apr-26,22:05,EI757,Seville (SVQ),SVQ,Aer Lingus,A320,EI-DVH,C,FALSE,21:57,416
01-Apr-26,22:05,EI3329,Manchester (MAN),MAN,Aer Lingus,AT7,,B,FALSE,21:57,422
01-Apr-26,22:05,,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,22:01,418
01-Apr-26,22:10,EI349,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-DVE,C,FALSE,22:02,412
01-Apr-26,22:10,FR9612,Rome (FCO),FCO,Ryanair,B738,EI-DPN,C,FALSE,22:05,110
01-Apr-26,22:15,FR123,London (LGW),LGW,Ryanair,B738,SP-RKD,C,FALSE,22:10,102
01-Apr-26,22:15,LH982,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRL,C,FALSE,22:09,117
01-Apr-26,22:20,EI611,Amsterdam (AMS),AMS,Aer Lingus,A20N,EI-NSD,C,FALSE,22:12,403
01-Apr-26,22:25,KL1145,Amsterdam (AMS),AMS,KLM,B738,PH-BXA,C,FALSE,22:18,119
01-Apr-26,22:30,EI183,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,22:22,415
01-Apr-26,22:30,EI3275,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,FALSE,22:22,421
01-Apr-26,22:33,,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,22:29,418
01-Apr-26,22:35,FR669,Birmingham (BHX),BHX,Ryanair,B738,EI-DPP,C,FALSE,22:30,209
01-Apr-26,22:40,AF1016,Paris (CDG),CDG,Air France,BCS3,F-HZUK,C,FALSE,22:34,114
01-Apr-26,22:40,EI529,Paris (CDG),CDG,Aer Lingus,A320,EI-DEP,C,FALSE,22:32,405
01-Apr-26,22:50,FR8131,Malaga (AGP),AGP,Ryanair,B38M,EI-ILC,C,FALSE,22:45,203
01-Apr-26,23:05,EI497,Faro (FAO),FAO,Aer Lingus,A320,EI-DVN,C,FALSE,22:57,408
01-Apr-26,23:05,TK1173,Istanbul (IST),IST,Turkish Airlines,B39M,TC-LYC,C,FALSE,23:02,113
01-Apr-26,23:06,REV999,Nottingham (EMA),EMA,RVL Aviation,BE20,G-REXB,C,FALSE,23:06,R116
01-Apr-26,23:10,EI337,Berlin (BER),BER,Aer Lingus,A320,EI-DER,C,FALSE,23:02,410
01-Apr-26,23:10,EI587,Malaga (AGP),AGP,Aer Lingus,A320,EI-DVK,C,FALSE,23:02,413
01-Apr-26,23:10,H4243,Iasi (IAS),IAS,HiSky,A320,YR-SKY,C,FALSE,23:10,R117
01-Apr-26,23:20,FR210,London (STN),STN,Ryanair,B738,EI-DLV,C,FALSE,23:15,109
01-Apr-26,23:20,FR2024,Krakow (KRK),KRK,Ryanair,B38M,EI-IHC,C,FALSE,23:15,207
01-Apr-26,23:25,FR127,London (LGW),LGW,Ryanair,B738,SP-RSQ,C,FALSE,23:20,205
01-Apr-26,23:25,FR561,Manchester (MAN),MAN,Ryanair,B38M,EI-HGP,C,FALSE,23:20,213
01-Apr-26,23:25,FR8116,Nottingham (EMA),EMA,Ryanair,B738,EI-EBK,C,FALSE,23:20,112
01-Apr-26,23:35,FR5562,Glasgow (GLA),GLA,Ryanair,B738,SP-RND,C,FALSE,23:30,204
01-Apr-26,23:35,FR8108,Reus (REU),REU,Ryanair,B738,9H-QCO,C,FALSE,23:30,202
01-Apr-26,23:40,FR830,Venice (VCE),VCE,Ryanair,B38M,EI-IFS,C,FALSE,23:35,111
01-Apr-26,23:50,EI437,Milan (MXP),MXP,Aer Lingus,A320,EI-DES,C,FALSE,23:42,404
01-Apr-26,23:55,FR6908,Bydgoszcz (BZG),BZG,Ryanair,B38M,EI-IHY,C,FALSE,23:50,210
01-Apr-26,23:55,FR7137,Lisbon (LIS),LIS,Ryanair,B738,SP-RNS,C,FALSE,23:50,105
01-Apr-26,23:55,TP1326,Lisbon (LIS),LIS,TAP Express,E195,CS-TAX,C,FALSE,23:50,112
01-Apr-26,23:59,FR6131,Naples (NAP),NAP,Ryanair,B38M,9H-VUQ,C,FALSE,23:54,113
02-Apr-26,00:01,,Teterboro (TEB),TEB,NetJets,GLEX,CS-GLD,C,FALSE,00:01,R110
02-Apr-26,00:05,FR256,London (STN),STN,Ryanair,B38M,EI-IHM,C,FALSE,00:00,114
02-Apr-26,00:05,FR1026,Budapest (BUD),BUD,Ryanair,B38M,EI-HMZ,C,FALSE,00:00,115
02-Apr-26,00:20,EI779,Lanzarote (ACE),ACE,Aer Lingus,A320,EI-EDP,C,FALSE,00:12,402
02-Apr-26,00:20,FR6900,Palermo (PMO),PMO,Ryanair,B38M,EI-HET,C,FALSE,00:15,116
02-Apr-26,00:35,FR635,Cardiff (CWL),CWL,Ryanair,7M8,,C,FALSE,,205
02-Apr-26,00:35,FR5243,Bodrum (BJV),BJV,Ryanair,B738,EI-EVJ,C,FALSE,01:27,207
02-Apr-26,00:45,EI765,Tenerife (TFS),TFS,Aer Lingus,A320,EI-GAL,C,FALSE,00:21,403
02-Apr-26,00:45,FR3096,Szczecin (SZZ),SZZ,Ryanair,B738,9H-QAL,C,FALSE,00:34,205
02-Apr-26,00:45,FR3781,Mahon (MAH),MAH,Ryanair,B738,9H-QBD,C,FALSE,00:53,203
02-Apr-26,00:50,FR883,Fuerteventura (FUE),FUE,Ryanair,B738,9H-QAD,C,FALSE,01:04,209
02-Apr-26,00:50,LH8321,Birmingham (BHX),BHX,Lufthansa Cargo,A321,D-AEUA,C,FALSE,00:29,R101
02-Apr-26,00:52,OJ300,Karlsruhe / Baden-Baden (FKB),FKB,NyxAir,AT75,ES-NTC,B,FALSE,00:55,R101
02-Apr-26,00:55,EI565,Barcelona (BCN),BCN,Aer Lingus,A320,EI-DEH,C,FALSE,00:44,415
02-Apr-26,00:55,FR1391,Thessaloniki (SKG),SKG,Ryanair,B38M,EI-HMW,C,FALSE,01:20,206
02-Apr-26,00:55,FR6920,Barcelona (BCN),BCN,Ryanair,B738,SP-RNP,C,FALSE,00:59,202
02-Apr-26,00:59,EI487,Lisbon (LIS),LIS,Aer Lingus,A320,EI-DVI,C,FALSE,00:41,413
02-Apr-26,01:01,FR1381,Split (SPU),SPU,Ryanair,B38M,EI-IFW,C,FALSE,01:37,201
