Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct
S25,22,2025-06-02,T1,U2,easyJet,International Short-Haul,A320,69,12,87%
S25,22,2025-06-02,T1,W6,Wizz Air,International Short-Haul,A320,60,11,86%
S25,22,2025-06-02,T2,AA,American Airlines,Transatlantic CBP,B787,39,7,90%
S25,22,2025-06-02,T2,UA,United Airlines,Transatlantic CBP,B787,19,4,89%
S25,22,2025-06-02,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,90%
S25,22,2025-06-02,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,89%
S25,22,2025-06-02,T2,EK,Emirates,International Long-Haul,B777,17,3,85%
S25,22,2025-06-02,T2,EY,Etihad,International Long-Haul,A330,9,2,88%
S25,22,2025-06-02,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,22,2025-06-02,T1,FX,FedEx,Cargo,A320,5,1,nan%
S25,23,2025-06-09,T1,FR,Ryanair,International Short-Haul,B737,1356,254,85%
S25,23,2025-06-09,T1,FR,Ryanair,International Short-Haul,A320,89,17,86%
S25,23,2025-06-09,T1,FR,Ryanair,Domestic,B737,71,12,72%
S25,23,2025-06-09,T2,EI,Aer Lingus,International Short-Haul,A320,421,79,84%
S25,23,2025-06-09,T2,EI,Aer Lingus,Transatlantic CBP,A330,150,29,89%
S25,23,2025-06-09,T2,EI,Aer Lingus,Transatlantic CBP,B787,81,14,92%
S25,23,2025-06-09,T2,EI,Aer Lingus,International Long-Haul,A330,18,3,89%
S25,23,2025-06-09,T2,RE,Aer Lingus Regional,Domestic,ATR72,147,24,72%
S25,23,2025-06-09,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,104,20,85%
S25,23,2025-06-09,T2,BA,British Airways,International Short-Haul,A320,104,18,86%
S25,23,2025-06-09,T2,BA,British Airways,International Short-Haul,E-Jet,78,13,85%
S25,23,2025-06-09,T1,LH,Lufthansa,International Short-Haul,A320,57,10,85%
S25,23,2025-06-09,T1,AF,Air France,International Short-Haul,A320,53,9,84%
S25,23,2025-06-09,T1,KL,KLM,International Short-Haul,A320,55,10,83%
S25,23,2025-06-09,T1,IB,Iberia,International Short-Haul,A320,35,6,84%
S25,23,2025-06-09,T1,VY,Vueling,International Short-Haul,A320,30,6,87%
S25,23,2025-06-09,T1,OS,Austrian,International Short-Haul,A320,18,3,84%
S25,23,2025-06-09,T1,SK,SAS,International Short-Haul,A320,18,3,84%
S25,23,2025-06-09,T1,AY,Finnair,International Short-Haul,A320,14,3,85%
S25,23,2025-06-09,T1,TK,Turkish Airlines,International Long-Haul,A320,26,5,85%
S25,23,2025-06-09,T1,U2,easyJet,International Short-Haul,A320,71,13,83%
S25,23,2025-06-09,T1,W6,Wizz Air,International Short-Haul,A320,64,12,84%
S25,23,2025-06-09,T2,AA,American Airlines,Transatlantic CBP,B787,39,7,93%
S25,23,2025-06-09,T2,UA,United Airlines,Transatlantic CBP,B787,21,4,89%
S25,23,2025-06-09,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,91%
S25,23,2025-06-09,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,92%
S25,23,2025-06-09,T2,EK,Emirates,International Long-Haul,B777,17,3,87%
S25,23,2025-06-09,T2,EY,Etihad,International Long-Haul,A330,9,2,86%
S25,23,2025-06-09,T1,5X,UPS,Cargo,B767,8,1,nan%
S25,23,2025-06-09,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,24,2025-06-16,T1,FR,Ryanair,International Short-Haul,B737,1385,251,85%
S25,24,2025-06-16,T1,FR,Ryanair,International Short-Haul,A320,99,18,84%
S25,24,2025-06-16,T1,FR,Ryanair,Domestic,B737,69,12,75%
S25,24,2025-06-16,T2,EI,Aer Lingus,International Short-Haul,A320,447,85,86%
S25,24,2025-06-16,T2,EI,Aer Lingus,Transatlantic CBP,A330,161,27,90%
S25,24,2025-06-16,T2,EI,Aer Lingus,Transatlantic CBP,B787,84,14,91%
S25,24,2025-06-16,T2,EI,Aer Lingus,International Long-Haul,A330,18,3,86%
S25,24,2025-06-16,T2,RE,Aer Lingus Regional,Domestic,ATR72,162,29,74%
S25,24,2025-06-16,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,111,19,87%
S25,24,2025-06-16,T2,BA,British Airways,International Short-Haul,A320,110,20,86%
S25,24,2025-06-16,T2,BA,British Airways,International Short-Haul,E-Jet,77,13,86%
S25,24,2025-06-16,T1,LH,Lufthansa,International Short-Haul,A320,63,12,85%
S25,24,2025-06-16,T1,AF,Air France,International Short-Haul,A320,60,11,84%
S25,24,2025-06-16,T1,KL,KLM,International Short-Haul,A320,57,11,87%
S25,24,2025-06-16,T1,IB,Iberia,International Short-Haul,A320,36,7,84%
S25,24,2025-06-16,T1,VY,Vueling,International Short-Haul,A320,33,6,87%
S25,24,2025-06-16,T1,OS,Austrian,International Short-Haul,A320,20,4,84%
S25,24,2025-06-16,T1,SK,SAS,International Short-Haul,A320,20,3,84%
S25,24,2025-06-16,T1,AY,Finnair,International Short-Haul,A320,14,2,84%
S25,24,2025-06-16,T1,TK,Turkish Airlines,International Long-Haul,A320,27,5,87%
S25,24,2025-06-16,T1,U2,easyJet,International Short-Haul,A320,79,14,85%
S25,24,2025-06-16,T1,W6,Wizz Air,International Short-Haul,A320,68,13,86%
S25,24,2025-06-16,T2,AA,American Airlines,Transatlantic CBP,B787,41,8,90%
S25,24,2025-06-16,T2,UA,United Airlines,Transatlantic CBP,B787,20,3,93%
S25,24,2025-06-16,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,90%
S25,24,2025-06-16,T2,AC,Air Canada,Transatlantic CBP,B787,11,2,90%
S25,24,2025-06-16,T2,EK,Emirates,International Long-Haul,B777,19,3,88%
S25,24,2025-06-16,T2,EY,Etihad,International Long-Haul,A330,9,2,87%
S25,24,2025-06-16,T1,5X,UPS,Cargo,B767,9,1,nan%
S25,24,2025-06-16,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,25,2025-06-23,T1,FR,Ryanair,International Short-Haul,B737,1432,238,87%
S25,25,2025-06-23,T1,FR,Ryanair,International Short-Haul,A320,96,18,87%
S25,25,2025-06-23,T1,FR,Ryanair,Domestic,B737,74,14,74%
S25,25,2025-06-23,T2,EI,Aer Lingus,International Short-Haul,A320,464,87,85%
S25,25,2025-06-23,T2,EI,Aer Lingus,Transatlantic CBP,A330,172,32,91%
S25,25,2025-06-23,T2,EI,Aer Lingus,Transatlantic CBP,B787,84,15,93%
S25,25,2025-06-23,T2,EI,Aer Lingus,International Long-Haul,A330,20,4,88%
S25,25,2025-06-23,T2,RE,Aer Lingus Regional,Domestic,ATR72,175,29,73%
S25,25,2025-06-23,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,114,21,87%
S25,25,2025-06-23,T2,BA,British Airways,International Short-Haul,A320,111,19,85%
S25,25,2025-06-23,T2,BA,British Airways,International Short-Haul,E-Jet,78,13,87%
S25,25,2025-06-23,T1,LH,Lufthansa,International Short-Haul,A320,62,12,85%
S25,25,2025-06-23,T1,AF,Air France,International Short-Haul,A320,60,10,85%
S25,25,2025-06-23,T1,KL,KLM,International Short-Haul,A320,57,11,87%
S25,25,2025-06-23,T1,IB,Iberia,International Short-Haul,A320,37,6,87%
S25,25,2025-06-23,T1,VY,Vueling,International Short-Haul,A320,34,6,86%
S25,25,2025-06-23,T1,OS,Austrian,International Short-Haul,A320,21,3,85%
S25,25,2025-06-23,T1,SK,SAS,International Short-Haul,A320,21,4,84%
S25,25,2025-06-23,T1,AY,Finnair,International Short-Haul,A320,15,3,86%
S25,25,2025-06-23,T1,TK,Turkish Airlines,International Long-Haul,A320,30,6,86%
S25,25,2025-06-23,T1,U2,easyJet,International Short-Haul,A320,85,15,85%
S25,25,2025-06-23,T1,W6,Wizz Air,International Short-Haul,A320,69,12,84%
S25,25,2025-06-23,T2,AA,American Airlines,Transatlantic CBP,B787,41,7,93%
S25,25,2025-06-23,T2,UA,United Airlines,Transatlantic CBP,B787,22,4,91%
S25,25,2025-06-23,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,90%
S25,25,2025-06-23,T2,AC,Air Canada,Transatlantic CBP,B787,11,2,93%
S25,25,2025-06-23,T2,EK,Emirates,International Long-Haul,B777,20,3,89%
S25,25,2025-06-23,T2,EY,Etihad,International Long-Haul,A330,9,2,89%
S25,25,2025-06-23,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,25,2025-06-23,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,26,2025-06-30,T1,FR,Ryanair,International Short-Haul,B737,1483,263,88%
S25,26,2025-06-30,T1,FR,Ryanair,International Short-Haul,A320,96,17,86%
S25,26,2025-06-30,T1,FR,Ryanair,Domestic,B737,75,13,75%
S25,26,2025-06-30,T2,EI,Aer Lingus,International Short-Haul,A320,497,95,87%
S25,26,2025-06-30,T2,EI,Aer Lingus,Transatlantic CBP,A330,179,32,93%
S25,26,2025-06-30,T2,EI,Aer Lingus,Transatlantic CBP,B787,85,15,91%
S25,26,2025-06-30,T2,EI,Aer Lingus,International Long-Haul,A330,19,3,90%
S25,26,2025-06-30,T2,RE,Aer Lingus Regional,Domestic,ATR72,168,28,74%
S25,26,2025-06-30,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,108,18,85%
S25,26,2025-06-30,T2,BA,British Airways,International Short-Haul,A320,113,20,87%
S25,26,2025-06-30,T2,BA,British Airways,International Short-Haul,E-Jet,84,15,85%
S25,26,2025-06-30,T1,LH,Lufthansa,International Short-Haul,A320,64,12,84%
S25,26,2025-06-30,T1,AF,Air France,International Short-Haul,A320,58,11,86%
S25,26,2025-06-30,T1,KL,KLM,International Short-Haul,A320,58,10,88%
S25,26,2025-06-30,T1,IB,Iberia,International Short-Haul,A320,39,7,86%
S25,26,2025-06-30,T1,VY,Vueling,International Short-Haul,A320,35,7,88%
S25,26,2025-06-30,T1,OS,Austrian,International Short-Haul,A320,20,4,85%
S25,26,2025-06-30,T1,SK,SAS,International Short-Haul,A320,20,4,85%
S25,26,2025-06-30,T1,AY,Finnair,International Short-Haul,A320,16,3,86%
S25,26,2025-06-30,T1,TK,Turkish Airlines,International Long-Haul,A320,30,6,86%
S25,26,2025-06-30,T1,U2,easyJet,International Short-Haul,A320,81,15,84%
S25,26,2025-06-30,T1,W6,Wizz Air,International Short-Haul,A320,73,14,84%
S25,26,2025-06-30,T2,AA,American Airlines,Transatlantic CBP,B787,42,7,93%
S25,26,2025-06-30,T2,UA,United Airlines,Transatlantic CBP,B787,21,4,92%
S25,26,2025-06-30,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,91%
S25,26,2025-06-30,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,93%
S25,26,2025-06-30,T2,EK,Emirates,International Long-Haul,B777,18,3,88%
S25,26,2025-06-30,T2,EY,Etihad,International Long-Haul,A330,9,2,88%
S25,26,2025-06-30,T1,5X,UPS,Cargo,B767,8,2,nan%
S25,26,2025-06-30,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,27,2025-07-07,T1,FR,Ryanair,International Short-Haul,B737,1500,259,86%
S25,27,2025-07-07,T1,FR,Ryanair,International Short-Haul,A320,101,18,88%
S25,27,2025-07-07,T1,FR,Ryanair,Domestic,B737,77,13,75%
S25,27,2025-07-07,T2,EI,Aer Lingus,International Short-Haul,A320,486,92,86%
S25,27,2025-07-07,T2,EI,Aer Lingus,Transatlantic CBP,A330,173,29,93%
S25,27,2025-07-07,T2,EI,Aer Lingus,Transatlantic CBP,B787,87,16,91%
S25,27,2025-07-07,T2,EI,Aer Lingus,International Long-Haul,A330,20,4,90%
S25,27,2025-07-07,T2,RE,Aer Lingus Regional,Domestic,ATR72,184,31,74%
S25,27,2025-07-07,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,113,20,86%
S25,27,2025-07-07,T2,BA,British Airways,International Short-Haul,A320,122,23,86%
S25,27,2025-07-07,T2,BA,British Airways,International Short-Haul,E-Jet,84,16,87%
S25,27,2025-07-07,T1,LH,Lufthansa,International Short-Haul,A320,64,11,86%
S25,27,2025-07-07,T1,AF,Air France,International Short-Haul,A320,61,10,84%
S25,27,2025-07-07,T1,KL,KLM,International Short-Haul,A320,63,11,84%
S25,27,2025-07-07,T1,IB,Iberia,International Short-Haul,A320,38,7,88%
S25,27,2025-07-07,T1,VY,Vueling,International Short-Haul,A320,36,6,88%
S25,27,2025-07-07,T1,OS,Austrian,International Short-Haul,A320,20,3,85%
S25,27,2025-07-07,T1,SK,SAS,International Short-Haul,A320,20,4,88%
S25,27,2025-07-07,T1,AY,Finnair,International Short-Haul,A320,16,3,88%
S25,27,2025-07-07,T1,TK,Turkish Airlines,International Long-Haul,A320,29,5,88%
S25,27,2025-07-07,T1,U2,easyJet,International Short-Haul,A320,85,14,86%
S25,27,2025-07-07,T1,W6,Wizz Air,International Short-Haul,A320,73,13,87%
S25,27,2025-07-07,T2,AA,American Airlines,Transatlantic CBP,B787,45,8,92%
S25,27,2025-07-07,T2,UA,United Airlines,Transatlantic CBP,B787,22,4,92%
S25,27,2025-07-07,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,92%
S25,27,2025-07-07,T2,AC,Air Canada,Transatlantic CBP,B787,11,2,94%
S25,27,2025-07-07,T2,EK,Emirates,International Long-Haul,B777,20,3,88%
S25,27,2025-07-07,T2,EY,Etihad,International Long-Haul,A330,10,2,87%
S25,27,2025-07-07,T1,5X,UPS,Cargo,B767,9,1,nan%
S25,27,2025-07-07,T1,FX,FedEx,Cargo,A320,7,1,nan%
S25,28,2025-07-14,T1,FR,Ryanair,International Short-Haul,B737,1521,250,88%
S25,28,2025-07-14,T1,FR,Ryanair,International Short-Haul,A320,105,19,87%
S25,28,2025-07-14,T1,FR,Ryanair,Domestic,B737,81,16,74%
S25,28,2025-07-14,T2,EI,Aer Lingus,International Short-Haul,A320,500,96,87%
S25,28,2025-07-14,T2,EI,Aer Lingus,Transatlantic CBP,A330,179,30,94%
S25,28,2025-07-14,T2,EI,Aer Lingus,Transatlantic CBP,B787,90,16,92%
S25,28,2025-07-14,T2,EI,Aer Lingus,International Long-Haul,A330,20,4,87%
S25,28,2025-07-14,T2,RE,Aer Lingus Regional,Domestic,ATR72,179,32,74%
S25,28,2025-07-14,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,123,23,87%
S25,28,2025-07-14,T2,BA,British Airways,International Short-Haul,A320,114,19,86%
S25,28,2025-07-14,T2,BA,British Airways,International Short-Haul,E-Jet,90,17,88%
S25,28,2025-07-14,T1,LH,Lufthansa,International Short-Haul,A320,68,12,86%
S25,28,2025-07-14,T1,AF,Air France,International Short-Haul,A320,62,10,88%
S25,28,2025-07-14,T1,KL,KLM,International Short-Haul,A320,62,11,85%
S25,28,2025-07-14,T1,IB,Iberia,International Short-Haul,A320,42,8,87%
S25,28,2025-07-14,T1,VY,Vueling,International Short-Haul,A320,39,7,87%
S25,28,2025-07-14,T1,OS,Austrian,International Short-Haul,A320,20,3,88%
S25,28,2025-07-14,T1,SK,SAS,International Short-Haul,A320,22,4,86%
S25,28,2025-07-14,T1,AY,Finnair,International Short-Haul,A320,16,3,85%
S25,28,2025-07-14,T1,TK,Turkish Airlines,International Long-Haul,A320,30,5,90%
S25,28,2025-07-14,T1,U2,easyJet,International Short-Haul,A320,85,14,86%
S25,28,2025-07-14,T1,W6,Wizz Air,International Short-Haul,A320,76,13,85%
S25,28,2025-07-14,T2,AA,American Airlines,Transatlantic CBP,B787,46,9,93%
S25,28,2025-07-14,T2,UA,United Airlines,Transatlantic CBP,B787,24,5,93%
S25,28,2025-07-14,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,90%
S25,28,2025-07-14,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,91%
S25,28,2025-07-14,T2,EK,Emirates,International Long-Haul,B777,21,4,89%
S25,28,2025-07-14,T2,EY,Etihad,International Long-Haul,A330,10,2,90%
S25,28,2025-07-14,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,28,2025-07-14,T1,FX,FedEx,Cargo,A320,7,1,nan%
S25,29,2025-07-21,T1,FR,Ryanair,International Short-Haul,B737,1597,280,87%
S25,29,2025-07-21,T1,FR,Ryanair,International Short-Haul,A320,104,20,86%
S25,29,2025-07-21,T1,FR,Ryanair,Domestic,B737,82,14,73%
S25,29,2025-07-21,T2,EI,Aer Lingus,International Short-Haul,A320,512,97,87%
S25,29,2025-07-21,T2,EI,Aer Lingus,Transatlantic CBP,A330,194,35,92%
S25,29,2025-07-21,T2,EI,Aer Lingus,Transatlantic CBP,B787,89,17,91%
S25,29,2025-07-21,T2,EI,Aer Lingus,International Long-Haul,A330,22,4,90%
S25,29,2025-07-21,T2,RE,Aer Lingus Regional,Domestic,ATR72,184,34,76%
S25,29,2025-07-21,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,117,21,85%
S25,29,2025-07-21,T2,BA,British Airways,International Short-Haul,A320,121,20,85%
S25,29,2025-07-21,T2,BA,British Airways,International Short-Haul,E-Jet,87,15,87%
S25,29,2025-07-21,T1,LH,Lufthansa,International Short-Haul,A320,67,12,85%
S25,29,2025-07-21,T1,AF,Air France,International Short-Haul,A320,65,12,87%
S25,29,2025-07-21,T1,KL,KLM,International Short-Haul,A320,66,11,88%
S25,29,2025-07-21,T1,IB,Iberia,International Short-Haul,A320,40,7,87%
S25,29,2025-07-21,T1,VY,Vueling,International Short-Haul,A320,36,7,87%
S25,29,2025-07-21,T1,OS,Austrian,International Short-Haul,A320,21,4,85%
S25,29,2025-07-21,T1,SK,SAS,International Short-Haul,A320,23,4,85%
S25,29,2025-07-21,T1,AY,Finnair,International Short-Haul,A320,16,3,88%
S25,29,2025-07-21,T1,TK,Turkish Airlines,International Long-Haul,A320,30,5,90%
S25,29,2025-07-21,T1,U2,easyJet,International Short-Haul,A320,83,14,88%
S25,29,2025-07-21,T1,W6,Wizz Air,International Short-Haul,A320,75,13,85%
S25,29,2025-07-21,T2,AA,American Airlines,Transatlantic CBP,B787,45,8,94%
S25,29,2025-07-21,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,94%
S25,29,2025-07-21,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,93%
S25,29,2025-07-21,T2,AC,Air Canada,Transatlantic CBP,B787,12,2,91%
S25,29,2025-07-21,T2,EK,Emirates,International Long-Haul,B777,21,4,90%
S25,29,2025-07-21,T2,EY,Etihad,International Long-Haul,A330,10,2,90%
S25,29,2025-07-21,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,29,2025-07-21,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,30,2025-07-28,T1,FR,Ryanair,International Short-Haul,B737,1503,288,85%
S25,30,2025-07-28,T1,FR,Ryanair,International Short-Haul,A320,106,19,85%
S25,30,2025-07-28,T1,FR,Ryanair,Domestic,B737,79,15,76%
S25,30,2025-07-28,T2,EI,Aer Lingus,International Short-Haul,A320,512,94,85%
S25,30,2025-07-28,T2,EI,Aer Lingus,Transatlantic CBP,A330,191,32,93%
S25,30,2025-07-28,T2,EI,Aer Lingus,Transatlantic CBP,B787,89,17,93%
S25,30,2025-07-28,T2,EI,Aer Lingus,International Long-Haul,A330,21,4,88%
S25,30,2025-07-28,T2,RE,Aer Lingus Regional,Domestic,ATR72,183,34,73%
S25,30,2025-07-28,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,125,24,85%
S25,30,2025-07-28,T2,BA,British Airways,International Short-Haul,A320,124,22,86%
S25,30,2025-07-28,T2,BA,British Airways,International Short-Haul,E-Jet,85,15,87%
S25,30,2025-07-28,T1,LH,Lufthansa,International Short-Haul,A320,69,13,87%
S25,30,2025-07-28,T1,AF,Air France,International Short-Haul,A320,65,11,88%
S25,30,2025-07-28,T1,KL,KLM,International Short-Haul,A320,64,11,85%
S25,30,2025-07-28,T1,IB,Iberia,International Short-Haul,A320,40,8,86%
S25,30,2025-07-28,T1,VY,Vueling,International Short-Haul,A320,38,6,86%
S25,30,2025-07-28,T1,OS,Austrian,International Short-Haul,A320,22,4,85%
S25,30,2025-07-28,T1,SK,SAS,International Short-Haul,A320,21,4,86%
S25,30,2025-07-28,T1,AY,Finnair,International Short-Haul,A320,16,3,85%
S25,30,2025-07-28,T1,TK,Turkish Airlines,International Long-Haul,A320,32,6,88%
S25,30,2025-07-28,T1,U2,easyJet,International Short-Haul,A320,86,16,87%
S25,30,2025-07-28,T1,W6,Wizz Air,International Short-Haul,A320,73,13,85%
S25,30,2025-07-28,T2,AA,American Airlines,Transatlantic CBP,B787,48,9,91%
S25,30,2025-07-28,T2,UA,United Airlines,Transatlantic CBP,B787,24,5,94%
S25,30,2025-07-28,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,92%
S25,30,2025-07-28,T2,AC,Air Canada,Transatlantic CBP,B787,11,2,91%
S25,30,2025-07-28,T2,EK,Emirates,International Long-Haul,B777,20,4,88%
S25,30,2025-07-28,T2,EY,Etihad,International Long-Haul,A330,11,2,87%
S25,30,2025-07-28,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,30,2025-07-28,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,31,2025-08-04,T1,FR,Ryanair,International Short-Haul,B737,1551,286,88%
S25,31,2025-08-04,T1,FR,Ryanair,International Short-Haul,A320,112,21,85%
S25,31,2025-08-04,T1,FR,Ryanair,Domestic,B737,77,13,76%
S25,31,2025-08-04,T2,EI,Aer Lingus,International Short-Haul,A320,533,101,85%
S25,31,2025-08-04,T2,EI,Aer Lingus,Transatlantic CBP,A330,192,34,90%
S25,31,2025-08-04,T2,EI,Aer Lingus,Transatlantic CBP,B787,92,15,93%
S25,31,2025-08-04,T2,EI,Aer Lingus,International Long-Haul,A330,20,4,89%
S25,31,2025-08-04,T2,RE,Aer Lingus Regional,Domestic,ATR72,189,35,74%
S25,31,2025-08-04,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,124,24,85%
S25,31,2025-08-04,T2,BA,British Airways,International Short-Haul,A320,121,21,85%
S25,31,2025-08-04,T2,BA,British Airways,International Short-Haul,E-Jet,89,17,85%
S25,31,2025-08-04,T1,LH,Lufthansa,International Short-Haul,A320,72,14,88%
S25,31,2025-08-04,T1,AF,Air France,International Short-Haul,A320,63,12,86%
S25,31,2025-08-04,T1,KL,KLM,International Short-Haul,A320,65,11,85%
S25,31,2025-08-04,T1,IB,Iberia,International Short-Haul,A320,41,7,85%
S25,31,2025-08-04,T1,VY,Vueling,International Short-Haul,A320,36,7,84%
S25,31,2025-08-04,T1,OS,Austrian,International Short-Haul,A320,22,4,85%
S25,31,2025-08-04,T1,SK,SAS,International Short-Haul,A320,21,4,86%
S25,31,2025-08-04,T1,AY,Finnair,International Short-Haul,A320,16,3,87%
S25,31,2025-08-04,T1,TK,Turkish Airlines,International Long-Haul,A320,29,5,90%
S25,31,2025-08-04,T1,U2,easyJet,International Short-Haul,A320,85,14,87%
S25,31,2025-08-04,T1,W6,Wizz Air,International Short-Haul,A320,74,13,85%
S25,31,2025-08-04,T2,AA,American Airlines,Transatlantic CBP,B787,45,8,91%
S25,31,2025-08-04,T2,UA,United Airlines,Transatlantic CBP,B787,23,4,92%
S25,31,2025-08-04,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,93%
S25,31,2025-08-04,T2,AC,Air Canada,Transatlantic CBP,B787,11,2,92%
S25,31,2025-08-04,T2,EK,Emirates,International Long-Haul,B777,20,4,87%
S25,31,2025-08-04,T2,EY,Etihad,International Long-Haul,A330,10,2,89%
S25,31,2025-08-04,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,31,2025-08-04,T1,FX,FedEx,Cargo,A320,6,1,nan%
S25,32,2025-08-11,T1,FR,Ryanair,International Short-Haul,B737,1459,278,88%
S25,32,2025-08-11,T1,FR,Ryanair,International Short-Haul,A320,104,19,84%
S25,32,2025-08-11,T1,FR,Ryanair,Domestic,B737,83,15,74%
S25,32,2025-08-11,T2,EI,Aer Lingus,International Short-Haul,A320,498,83,88%
S25,32,2025-08-11,T2,EI,Aer Lingus,Transatlantic CBP,A330,174,32,92%
S25,32,2025-08-11,T2,EI,Aer Lingus,Transatlantic CBP,B787,96,16,92%
S25,32,2025-08-11,T2,EI,Aer Lingus,International Long-Haul,A330,20,4,87%
S25,32,2025-08-11,T2,RE,Aer Lingus Regional,Domestic,ATR72,175,30,75%
S25,32,2025-08-11,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,116,21,85%
S25,32,2025-08-11,T2,BA,British Airways,International Short-Haul,A320,124,24,86%
S25,32,2025-08-11,T2,BA,British Airways,International Short-Haul,E-Jet,85,15,85%
S25,32,2025-08-11,T1,LH,Lufthansa,International Short-Haul,A320,68,12,86%
S25,32,2025-08-11,T1,AF,Air France,International Short-Haul,A320,67,12,87%
S25,32,2025-08-11,T1,KL,KLM,International Short-Haul,A320,64,11,85%
S25,32,2025-08-11,T1,IB,Iberia,International Short-Haul,A320,40,7,87%
S25,32,2025-08-11,T1,VY,Vueling,International Short-Haul,A320,39,7,84%
S25,32,2025-08-11,T1,OS,Austrian,International Short-Haul,A320,21,4,85%
S25,32,2025-08-11,T1,SK,SAS,International Short-Haul,A320,22,4,88%
S25,32,2025-08-11,T1,AY,Finnair,International Short-Haul,A320,15,3,87%
S25,32,2025-08-11,T1,TK,Turkish Airlines,International Long-Haul,A320,31,6,90%
S25,32,2025-08-11,T1,U2,easyJet,International Short-Haul,A320,86,15,86%
S25,32,2025-08-11,T1,W6,Wizz Air,International Short-Haul,A320,74,13,88%
S25,32,2025-08-11,T2,AA,American Airlines,Transatlantic CBP,B787,47,9,91%
S25,32,2025-08-11,T2,UA,United Airlines,Transatlantic CBP,B787,24,4,91%
S25,32,2025-08-11,T2,DL,Delta Air Lines,Transatlantic CBP,A330,12,2,93%
S25,32,2025-08-11,T2,AC,Air Canada,Transatlantic CBP,B787,11,2,91%
S25,32,2025-08-11,T2,EK,Emirates,International Long-Haul,B777,21,4,89%
S25,32,2025-08-11,T2,EY,Etihad,International Long-Haul,A330,10,2,90%
S25,32,2025-08-11,T1,5X,UPS,Cargo,B767,9,2,nan%
S25,32,2025-08-11,T1,FX,FedEx,Cargo,A320,7,1,nan%
S25,33,2025-08-18,T1,FR,Ryanair,International Short-Haul,B737,1613,290,86%
S25,33,2025-08-18,T1,FR,Ryanair,International Short-Haul,A320,104,18,88%
S25,33,2025-08-18,T1,FR,Ryanair,Domestic,B737,82,14,73%
S25,33,2025-08-18,T2,EI,Aer Lingus,International Short-Haul,A320,527,95,86%
S25,33,2025-08-18,T2,EI,Aer Lingus,Transatlantic CBP,A330,184,31,93%
S25,33,2025-08-18,T2,EI,Aer Lingus,Transatlantic CBP,B787,98,17,93%
S25,33,2025-08-18,T2,EI,Aer Lingus,International Long-Haul,A330,21,4,88%
S25,33,2025-08-18,T2,RE,Aer Lingus Regional,Domestic,ATR72,191,34,75%
S25,33,2025-08-18,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,120,20,85%
S25,33,2025-08-18,T2,BA,British Airways,International Short-Haul,A320,125,21,87%
S25,33,2025-08-18,T2,BA,British Airways,International Short-Haul,E-Jet,87,15,86%
S25,33,2025-08-18,T1,LH,Lufthansa,International Short-Haul,A320,70,12,86%
S25,33,2025-08-18,T1,AF,Air France,International Short-Haul,A320,66,12,86%
S25,33,2025-08-18,T1,KL,KLM,International Short-Haul,A320,65,11,85%
S25,33,2025-08-18,T1,IB,Iberia,International Short-Haul,A320,39,7,85%
S25,33,2025-08-18,T1,VY,Vueling,International Short-Haul,A320,37,6,85%
